rank,domain,autofillable els,visible els,hidden els,deceptive techniques,url,,,,,
84811,jumio.com,"{NAME_FIRST, ADDRESS_HOME_STATE, EMAIL_ADDRESS, NAME_LAST, ADDRESS_HOME_COUNTRY, COMPANY_NAME}","{NAME_FIRST, EMAIL_ADDRESS, NAME_LAST, ADDRESS_HOME_COUNTRY, COMPANY_NAME}",{ADDRESS_HOME_STATE},{disp_none_parent},https://go.jumio.com/gartner-identity-proofing-guide-2019,,,,,
84811,jumio.com,"{NAME_FIRST, ADDRESS_HOME_STATE, EMAIL_ADDRESS, NAME_LAST, ADDRESS_HOME_COUNTRY, COMPANY_NAME}","{NAME_FIRST, EMAIL_ADDRESS, NAME_LAST, ADDRESS_HOME_COUNTRY, COMPANY_NAME}",{ADDRESS_HOME_STATE},{disp_none_parent},https://go.jumio.com/combat-money-laundering,,,,,
84811,jumio.com,"{NAME_FIRST, ADDRESS_HOME_STATE, EMAIL_ADDRESS, NAME_LAST, ADDRESS_HOME_COUNTRY, COMPANY_NAME}","{NAME_FIRST, EMAIL_ADDRESS, NAME_LAST, ADDRESS_HOME_COUNTRY, COMPANY_NAME}",{ADDRESS_HOME_STATE},{disp_none_parent},https://go.jumio.com/buyers-guide-online-identity-verification,,,,,
84811,jumio.com,"{NAME_FIRST, ADDRESS_HOME_STATE, EMAIL_ADDRESS, NAME_LAST, ADDRESS_HOME_COUNTRY, COMPANY_NAME}","{NAME_FIRST, EMAIL_ADDRESS, NAME_LAST, ADDRESS_HOME_COUNTRY, COMPANY_NAME}",{ADDRESS_HOME_STATE},{disp_none_parent},https://go.jumio.com/online-gaming-report,,,,,
84811,jumio.com,"{NAME_FIRST, ADDRESS_HOME_STATE, EMAIL_ADDRESS, NAME_LAST, ADDRESS_HOME_COUNTRY, COMPANY_NAME}","{NAME_FIRST, EMAIL_ADDRESS, NAME_LAST, ADDRESS_HOME_COUNTRY, COMPANY_NAME}",{ADDRESS_HOME_STATE},{disp_none_parent},https://go.jumio.com/ai-guide-identity-verification,,,,,
84811,jumio.com,"{NAME_FIRST, ADDRESS_HOME_STATE, EMAIL_ADDRESS, NAME_LAST, ADDRESS_HOME_COUNTRY, COMPANY_NAME}","{NAME_FIRST, EMAIL_ADDRESS, NAME_LAST, ADDRESS_HOME_COUNTRY, COMPANY_NAME}",{ADDRESS_HOME_STATE},{disp_none_parent},https://go.jumio.com/evolving-beyond-password,,,,,
84845,chopard.com,"{NAME_FIRST, EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, NAME_LAST, ADDRESS_HOME_COUNTRY}","{PHONE_HOME_WHOLE_NUMBER, NAME_LAST, NAME_FIRST, EMAIL_ADDRESS}",{ADDRESS_HOME_COUNTRY},{disp_none_parent},https://www.chopard.com/us/contact-us,,,,,
84862,colwayinternational.com,"{EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, ADDRESS_HOME_STATE, ADDRESS_HOME_COUNTRY}","{PHONE_HOME_WHOLE_NUMBER, EMAIL_ADDRESS}","{ADDRESS_HOME_STATE, ADDRESS_HOME_COUNTRY}",{covered},https://colwayinternational.com/register,"client.html""",,,,
84897,akhtaboot.com,"{NAME_FULL, EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, ADDRESS_HOME_COUNTRY, COMPANY_NAME}","{PHONE_HOME_WHOLE_NUMBER, NAME_FULL, EMAIL_ADDRESS, COMPANY_NAME}",{ADDRESS_HOME_COUNTRY},{disp_none},https://www.akhtaboot.com/en/contact,,,,,
84897,akhtaboot.com,"{EMAIL_ADDRESS, ADDRESS_HOME_COUNTRY, COMPANY_NAME, PHONE_HOME_WHOLE_NUMBER}","{PHONE_HOME_WHOLE_NUMBER, EMAIL_ADDRESS, COMPANY_NAME}",{ADDRESS_HOME_COUNTRY},{disp_none},https://www.akhtaboot.com/en/companies/new,,,,,
84897,akhtaboot.com,"{NAME_FULL, EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, ADDRESS_HOME_COUNTRY, COMPANY_NAME}","{PHONE_HOME_WHOLE_NUMBER, NAME_FULL, EMAIL_ADDRESS, COMPANY_NAME}",{ADDRESS_HOME_COUNTRY},{disp_none},https://www.akhtaboot.com/en/akhtaboot-cares-initiative,,,,,
85003,changehealthcare.com,"{NAME_FIRST, ADDRESS_HOME_STATE, EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, NAME_LAST, COMPANY_NAME}","{NAME_FIRST, EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, NAME_LAST, COMPANY_NAME}",{ADDRESS_HOME_STATE},{covered},https://inspire.changehealthcare.com/rsna19,,,,,
85003,changehealthcare.com,"{NAME_FIRST, ADDRESS_HOME_STATE, EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, NAME_LAST, COMPANY_NAME}","{NAME_FIRST, EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, NAME_LAST, COMPANY_NAME}",{ADDRESS_HOME_STATE},{covered},https://inspire.changehealthcare.com/Consumer-Experience-WP,,,,,
85172,sensibo.com,"{ADDRESS_HOME_STATE, ADDRESS_HOME_COUNTRY, ADDRESS_HOME_ZIP}","{ADDRESS_HOME_STATE, ADDRESS_HOME_COUNTRY, ADDRESS_HOME_ZIP}",{ADDRESS_HOME_STATE},{disp_none},https://partners.sensibo.com/accounts/sign_up,,,,,
85189,sigmabeauty.com,"{NAME_FULL, EMAIL_ADDRESS}",{EMAIL_ADDRESS},{NAME_FULL},{off_screen},https://www.sigmabeauty.com/f80-flatkabuki.html,,,,,
85189,sigmabeauty.com,"{NAME_FULL, EMAIL_ADDRESS}",{EMAIL_ADDRESS},{NAME_FULL},{off_screen},https://www.sigmabeauty.com/shop/brush-care/cleaning.html,,,,,
85189,sigmabeauty.com,"{NAME_FULL, EMAIL_ADDRESS}",{EMAIL_ADDRESS},{NAME_FULL},{off_screen},https://www.sigmabeauty.com/shop/featured/best-sellers.html,,,,,
85189,sigmabeauty.com,"{NAME_FULL, EMAIL_ADDRESS}",{EMAIL_ADDRESS},{NAME_FULL},{off_screen},https://www.sigmabeauty.com/shop/featured/holiday-sets.html,,,,,
85189,sigmabeauty.com,"{NAME_FULL, EMAIL_ADDRESS}",{EMAIL_ADDRESS},{NAME_FULL},{off_screen},https://www.sigmabeauty.com/shop/featured/practk.html,,,,,
85189,sigmabeauty.com,"{NAME_FULL, EMAIL_ADDRESS}",{EMAIL_ADDRESS},{NAME_FULL},{off_screen},https://www.sigmabeauty.com/shop/makeup/brows.html,,,,,
85189,sigmabeauty.com,"{NAME_FULL, EMAIL_ADDRESS}",{EMAIL_ADDRESS},{NAME_FULL},{off_screen},https://www.sigmabeauty.com/shop/makeup/face.html,,,,,
85189,sigmabeauty.com,"{NAME_FULL, EMAIL_ADDRESS}",{EMAIL_ADDRESS},{NAME_FULL},{off_screen},https://www.sigmabeauty.com/shop/sale/brush-care.html,,,,,
85189,sigmabeauty.com,"{NAME_FULL, EMAIL_ADDRESS}",{EMAIL_ADDRESS},{NAME_FULL},{off_screen},https://www.sigmabeauty.com/shop/sale/sigma-steal.html,,,,,
85189,sigmabeauty.com,"{NAME_FULL, EMAIL_ADDRESS}",{EMAIL_ADDRESS},{NAME_FULL},{off_screen},https://www.sigmabeauty.com/?SID=7cb90700160bd9eaeecc1c27c6c874b1,,,,,
85189,sigmabeauty.com,"{NAME_FULL, EMAIL_ADDRESS}",{EMAIL_ADDRESS},{NAME_FULL},{off_screen},https://www.sigmabeauty.com/customer/account/login/referer/aHR0cHM6Ly93d3cuc2lnbWFiZWF1dHkuY29tLz9TSUQ9N2NiOTA3MDAxNjBiZDllYWVlY2MxYzI3YzZjODc0YjE%2C/,,,,,
85229,paginiaurii.ro,"{ADDRESS_HOME_CITY, ADDRESS_HOME_LINE1, ADDRESS_HOME_ZIP, ADDRESS_HOME_STATE, EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, COMPANY_NAME}","{ADDRESS_HOME_CITY, ADDRESS_HOME_LINE1, ADDRESS_HOME_ZIP, ADDRESS_HOME_STATE, EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, COMPANY_NAME}",{COMPANY_NAME},{off_screen},https://www.paginiaurii.ro/actualizare-date/,,,,,
85299,cordonbleu.edu,"{EMAIL_ADDRESS, ADDRESS_HOME_COUNTRY}",{EMAIL_ADDRESS},{ADDRESS_HOME_COUNTRY},{disp_none_parent},https://www.cordonbleu.edu/index.cfm?fa=AccountMod.WebRequestDetails&serializedAccountParams=eyJORVdBQ0NPVU5URkEiOiJBY2NvdW50TW9kLldlYlJlcXVlc3REZXRhaWxzIiwiTE9HSU5TVUNDRVNTRlVMRkEiOiJJbmRFbXBsb3llcnNNb2QuTG9naW4iLCJFWFRSQUZJRUxEUyI6eyJBQ0NPVU5UVFlQRSI6IkluZHVzdHJ5RW1wbG95ZXIifSwiRE9MT0dJTkZBIjoiQWNjb3VudE1vZC5Eb0xvZ2luIiwiQVVUT1JFRElSRUNUTE9HSU4iOnRydWUsIkNSRUFURU5FV0FDQ09VTlRTVUNDRVNTRlVMRkEiOiJBY2NvdW50TW9kLkFjY291bnRDb25maXJtYXRpb24iLCJMT0dJTkZBIjoiSW5kRW1wbG95ZXJzTW9kLkxvZ2luIiwiRE9DUkVBVEVORVdBQ0NPVU5URkEiOiJBY2NvdW50TW9kLlNhdmVXZWJSZXF1ZXN0QWNjb3VudERhdGEifQ,,,,,
85322,lifemebel.ru,"{NAME_FIRST, ADDRESS_HOME_STATE, EMAIL_ADDRESS, NAME_LAST, ADDRESS_HOME_COUNTRY}","{NAME_LAST, NAME_FIRST, EMAIL_ADDRESS}","{ADDRESS_HOME_STATE, ADDRESS_HOME_COUNTRY}",{disp_none_parent},https://lifemebel.ru/catalog/mebel_dlya_prihozhey/tumby_dlya_obuvi/,,,,,
85356,akronchildrens.org,"{ADDRESS_HOME_CITY, NAME_MIDDLE_INITIAL, NAME_FIRST, ADDRESS_HOME_ZIP, ADDRESS_HOME_LINE1, ADDRESS_HOME_LINE2, ADDRESS_HOME_STATE, EMAIL_ADDRESS, NAME_LAST, ADDRESS_HOME_COUNTRY, COMPANY_NAME}","{ADDRESS_HOME_CITY, NAME_MIDDLE_INITIAL, NAME_FIRST, ADDRESS_HOME_ZIP, ADDRESS_HOME_LINE1, ADDRESS_HOME_LINE2, ADDRESS_HOME_STATE, EMAIL_ADDRESS, NAME_LAST, ADDRESS_HOME_COUNTRY, COMPANY_NAME}",{ADDRESS_HOME_STATE},{disp_none_parent},https://giving.akronchildrens.org/site/Donation2?df_id=1520&1520.donation=form1&mfc_pref=T,,,,,
85430,homify.com.ar,"{ADDRESS_HOME_CITY, NAME_FIRST, EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, NAME_LAST, ADDRESS_HOME_COUNTRY}","{ADDRESS_HOME_CITY, NAME_FIRST, EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, NAME_LAST}",{ADDRESS_HOME_COUNTRY},"{covered, disp_none_parent}",https://www.homify.com.ar/leads/new?category_id=8&slug=consultas,,,,,
85544,ahlborn.com,"{ADDRESS_HOME_CITY, ADDRESS_HOME_COUNTRY, EMAIL_ADDRESS, COMPANY_NAME}","{ADDRESS_HOME_CITY, EMAIL_ADDRESS, COMPANY_NAME}",{ADDRESS_HOME_COUNTRY},{disp_none},https://www.ahlborn.com/de_DE/service/technische-hotline,,,,,
85558,tiandepraha.com,"{ADDRESS_HOME_CITY, NAME_FIRST, ADDRESS_HOME_ZIP, ADDRESS_HOME_LINE1, EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, NAME_LAST}","{ADDRESS_HOME_CITY, NAME_FIRST, ADDRESS_HOME_LINE1, EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, NAME_LAST}",{ADDRESS_HOME_ZIP},{covered},https://www.tiandepraha.com/login?create_account=1,,,,,
85576,antelopeaudio.com,"{PHONE_HOME_WHOLE_NUMBER, NAME_FULL, EMAIL_ADDRESS, ADDRESS_HOME_COUNTRY}","{PHONE_HOME_WHOLE_NUMBER, NAME_FULL, EMAIL_ADDRESS}",{ADDRESS_HOME_COUNTRY},{covered},https://en.antelopeaudio.com/on-site-installation-service/,,,,,
85686,hostgator.com,"{ADDRESS_HOME_CITY, NAME_FIRST, ADDRESS_HOME_ZIP, ADDRESS_HOME_LINE1, CREDIT_CARD_NAME_FULL, ADDRESS_HOME_LINE2, CREDIT_CARD_EXP_4_DIGIT_YEAR, ADDRESS_HOME_STATE, EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, NAME_LAST, CREDIT_CARD_EXP_MONTH, ADDRESS_HOME_COUNTRY, COMPANY_NAME}","{ADDRESS_HOME_CITY, NAME_FIRST, ADDRESS_HOME_ZIP, ADDRESS_HOME_LINE1, CREDIT_CARD_NAME_FULL, ADDRESS_HOME_LINE2, CREDIT_CARD_EXP_4_DIGIT_YEAR, EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, NAME_LAST, COMPANY_NAME}","{CREDIT_CARD_EXP_MONTH, CREDIT_CARD_EXP_4_DIGIT_YEAR, ADDRESS_HOME_STATE, ADDRESS_HOME_COUNTRY}","{covered, disp_none_parent}",https://checkout.hostgator.com/signup/wordpress/83021/36/Rose?_ga=2.185947307.321857333.1532102269-1308288205.1531755203&clickid=VvMX4lxlaxyOUtBwUx0Mo3cgUkn3KAwvzQwMXI0&irgwc=1&affpat=1&mpid=137710,,,,,
85818,aspiringminds.com,"{NAME_FIRST, EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, NAME_LAST, ADDRESS_HOME_COUNTRY, COMPANY_NAME}","{NAME_LAST, NAME_FIRST, EMAIL_ADDRESS, COMPANY_NAME}","{PHONE_HOME_WHOLE_NUMBER, ADDRESS_HOME_COUNTRY}",{covered},https://www.aspiringminds.com/solutions/vac/,,,,,
85818,aspiringminds.com,"{NAME_FIRST, EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, NAME_LAST, COMPANY_NAME}","{NAME_LAST, NAME_FIRST, EMAIL_ADDRESS, COMPANY_NAME}",{PHONE_HOME_WHOLE_NUMBER},{covered},https://www.aspiringminds.com/solutions/job-skills-mapping/,,,,,
85841,casino.org,{NAME_FULL},{NAME_FULL},{NAME_FULL},{transparent_parent},https://www.casino.org/news/macau-casino-revenue-fell-8-5-percent-in-november/,,,,,
85850,gotporn.com,"{EMAIL_ADDRESS, NAME_FULL, ADDRESS_HOME_COUNTRY}","{NAME_FULL, EMAIL_ADDRESS}",{ADDRESS_HOME_COUNTRY},{visi_hidden},https://www.gotporn.com/amateur-brit-jizz-soaked/video-9365432,,,,,
85899,sputnik.ru,"{EMAIL_ADDRESS, NAME_FULL, ADDRESS_HOME_COUNTRY}","{NAME_FULL, EMAIL_ADDRESS}",{ADDRESS_HOME_COUNTRY},{visi_hidden},https://news.sputnik.ru/subscription,,,,,
86225,wowyow.com,"{EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, ADDRESS_HOME_COUNTRY, COMPANY_NAME}","{PHONE_HOME_WHOLE_NUMBER, EMAIL_ADDRESS, COMPANY_NAME}",{ADDRESS_HOME_COUNTRY},{disp_none_parent},http://publishers.wowyow.com/signup.php,,,,,
86226,flytheme.net,"{EMAIL_ADDRESS, NAME_FULL, ADDRESS_HOME_COUNTRY}","{NAME_FULL, EMAIL_ADDRESS}",{ADDRESS_HOME_COUNTRY},{visi_hidden},http://magento2.flytheme.net/themes/sm_laboshop/intro/index.htm?i=84625&pr_code=54T89pD2B67jaPN1R45Hskk450E6Sd,,,,,
86233,astro7.ru,"{EMAIL_ADDRESS, NAME_FULL, ADDRESS_HOME_COUNTRY, PHONE_HOME_WHOLE_NUMBER}","{PHONE_HOME_WHOLE_NUMBER, NAME_FULL, EMAIL_ADDRESS}",{ADDRESS_HOME_COUNTRY},{disp_none},https://astro7.ru/landing/izmenit-zhizn-k-luchshemu/?partner=OJ&pb=ed4b0680&utm_source=oj&utm_content=uznatotvet,,,,,
86233,astro7.ru,"{PHONE_HOME_WHOLE_NUMBER, NAME_FULL, EMAIL_ADDRESS, ADDRESS_HOME_COUNTRY}","{PHONE_HOME_WHOLE_NUMBER, NAME_FULL, EMAIL_ADDRESS}",{ADDRESS_HOME_COUNTRY},{disp_none},https://astro7.ru/expert-registration/,,,,,
86677,jobsoid.com,"{NAME_FIRST, EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, NAME_LAST, ADDRESS_HOME_COUNTRY}","{PHONE_HOME_WHOLE_NUMBER, NAME_LAST, NAME_FIRST, EMAIL_ADDRESS}",{ADDRESS_HOME_COUNTRY},{disp_none_parent},https://app.jobsoid.com/Register,,,,,
86726,sierraclub.org,"{ADDRESS_HOME_CITY, NAME_FIRST, ADDRESS_HOME_ZIP, PHONE_HOME_CITY_AND_NUMBER, ADDRESS_HOME_STATE, EMAIL_ADDRESS, ADDRESS_HOME_STREET_ADDRESS, NAME_LAST}","{NAME_FIRST, ADDRESS_HOME_ZIP, PHONE_HOME_CITY_AND_NUMBER, EMAIL_ADDRESS, NAME_LAST}","{ADDRESS_HOME_CITY, ADDRESS_HOME_STATE, ADDRESS_HOME_STREET_ADDRESS}",{off_parents_overflow},https://act.sierraclub.org/actions/National?actionId=AR0175044,,,,,
86862,sankhya.com.br,"{ADDRESS_HOME_CITY, NAME_FULL, EMAIL_ADDRESS, COMPANY_NAME}","{NAME_FULL, EMAIL_ADDRESS, COMPANY_NAME}",{ADDRESS_HOME_CITY},{covered},https://lp.sankhya.com.br/ad-inf-os-principais-gargalos-de-uma-linha-de-producao-anuncio-face-abril-2018,,,,,
86862,sankhya.com.br,"{ADDRESS_HOME_CITY, NAME_FULL, EMAIL_ADDRESS, COMPANY_NAME}","{NAME_FULL, EMAIL_ADDRESS, COMPANY_NAME}",{ADDRESS_HOME_CITY},{covered},https://lp.sankhya.com.br/ebook-o-que-voce-precisa-saber-sobre-gestao-de-pessoas,,,,,
86894,plrdatabase.net,"{NAME_FULL, ADDRESS_HOME_STATE, ADDRESS_HOME_LINE1, COMPANY_NAME}","{NAME_FULL, ADDRESS_HOME_LINE1, COMPANY_NAME}",{ADDRESS_HOME_STATE},{disp_none_parent},https://www.plrdatabase.net/terms-and-conditions/,,,,,
86946,gleim.com,"{NAME_FIRST, ADDRESS_HOME_ZIP, EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, NAME_LAST, ADDRESS_HOME_COUNTRY}","{NAME_FIRST, ADDRESS_HOME_ZIP, EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, NAME_LAST}",{ADDRESS_HOME_COUNTRY},{disp_none},https://www.gleim.com/account/register.php,,,,,
86969,bahamas.gov.bs,"{NAME_FIRST, ADDRESS_HOME_LINE1, ADDRESS_HOME_ZIP, PHONE_HOME_CITY_AND_NUMBER, ADDRESS_HOME_LINE2, EMAIL_ADDRESS, PHONE_HOME_NUMBER, PHONE_HOME_CITY_CODE, NAME_MIDDLE, NAME_LAST, ADDRESS_HOME_COUNTRY}","{NAME_FIRST, ADDRESS_HOME_LINE1, ADDRESS_HOME_ZIP, PHONE_HOME_CITY_AND_NUMBER, ADDRESS_HOME_LINE2, EMAIL_ADDRESS, PHONE_HOME_NUMBER, PHONE_HOME_CITY_CODE, NAME_MIDDLE, NAME_LAST, ADDRESS_HOME_COUNTRY}",{ADDRESS_HOME_COUNTRY},{disp_none_parent},https://www.bahamas.gov.bs/wps/portal/public/gov/hidden/mofregistration/!ut/p/b1/04_Sj9CPykssy0xPLMnMz0vMAfGjzOKN3f1NfF1NLHz9zcydDTwNHR09_EOMDSxMjfULsh0VARjrPXQ!/,,,,,
87116,dexcom.com,"{NAME_FIRST, ADDRESS_HOME_ZIP, EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, NAME_LAST}","{NAME_FIRST, EMAIL_ADDRESS, ADDRESS_HOME_ZIP}","{PHONE_HOME_WHOLE_NUMBER, NAME_LAST, NAME_FIRST}",{covered},https://www.dexcom.com/fr-CA/org02,,,,,
87190,isimkayit.com,"{NAME_FIRST, ADDRESS_HOME_ZIP, ADDRESS_HOME_LINE1, ADDRESS_HOME_LINE2, EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, NAME_LAST, ADDRESS_HOME_COUNTRY, COMPANY_NAME}","{NAME_FIRST, ADDRESS_HOME_ZIP, ADDRESS_HOME_LINE1, ADDRESS_HOME_LINE2, EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, NAME_LAST, COMPANY_NAME}",{ADDRESS_HOME_COUNTRY},{covered},https://www.isimkayit.com/register.php,,,,,
87242,shareit.com,"{NAME_FIRST, ADDRESS_HOME_ZIP, ADDRESS_HOME_STATE, EMAIL_ADDRESS, NAME_LAST, ADDRESS_HOME_COUNTRY}","{NAME_LAST, NAME_FIRST, EMAIL_ADDRESS, ADDRESS_HOME_ZIP}","{ADDRESS_HOME_STATE, ADDRESS_HOME_COUNTRY}",{disp_none},https://order.shareit.com/cart/add?irgwc=1&campaign_id=9966&media_partner_id=247058&tracker_id=17797&vendorid=41683&PRODUCT[300057984]=1&COUPON1=AO2020BF&cartcoupon=false&backlink=https%3A%2F%2Faudials.com&pc=lmkcm&affiliate=702,,,,,
87242,ccleaner.com,"{NAME_FIRST, ADDRESS_HOME_ZIP, ADDRESS_HOME_STATE, EMAIL_ADDRESS, NAME_LAST, ADDRESS_HOME_COUNTRY}","{NAME_LAST, NAME_FIRST, EMAIL_ADDRESS, ADDRESS_HOME_ZIP}","{ADDRESS_HOME_STATE, ADDRESS_HOME_COUNTRY}",{disp_none},https://secure.ccleaner.com/502/purl-ccpub?cart=207284&x-coupon=coupon,,,,,
87242,ashampoo.com,"{ADDRESS_HOME_CITY, NAME_FIRST, ADDRESS_HOME_LINE1, ADDRESS_HOME_ZIP, ADDRESS_HOME_STATE, EMAIL_ADDRESS, NAME_LAST, ADDRESS_HOME_COUNTRY}","{ADDRESS_HOME_CITY, NAME_FIRST, ADDRESS_HOME_LINE1, ADDRESS_HOME_ZIP, EMAIL_ADDRESS, NAME_LAST}","{ADDRESS_HOME_STATE, ADDRESS_HOME_COUNTRY}",{disp_none},https://shop.ashampoo.com/10/purl-onlineshop-Aff-BS19-CC,,,,,
87259,freeukpressrelease.co.uk,"{ADDRESS_HOME_CITY, NAME_FIRST, ADDRESS_HOME_ZIP, ADDRESS_HOME_LINE1, ADDRESS_HOME_LINE2, ADDRESS_HOME_STATE, EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, NAME_LAST, ADDRESS_HOME_COUNTRY, COMPANY_NAME}","{ADDRESS_HOME_CITY, NAME_FIRST, ADDRESS_HOME_ZIP, ADDRESS_HOME_LINE1, ADDRESS_HOME_LINE2, ADDRESS_HOME_STATE, EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, NAME_LAST, COMPANY_NAME}",{ADDRESS_HOME_COUNTRY},{covered},https://freeukpressrelease.co.uk/checkout/?add-to-cart=288785,,,,,
87307,paymaya.com,"{ADDRESS_HOME_CITY, NAME_LAST, NAME_FIRST, EMAIL_ADDRESS}","{NAME_LAST, NAME_FIRST, EMAIL_ADDRESS}",{ADDRESS_HOME_CITY},{off_screen},https://www.paymaya.com/,,,,,
87324,seoblog.com,"{NAME_LAST, NAME_FIRST, EMAIL_ADDRESS}","{NAME_LAST, NAME_FIRST, EMAIL_ADDRESS}",{EMAIL_ADDRESS},{off_screen},https://www.seoblog.com/how-to-use-videos-to-boost-your-seo-performance/,,,,,
87357,orangemantra.com,"{NAME_FIRST, EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, NAME_LAST, COMPANY_NAME}","{NAME_FIRST, EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, NAME_LAST, COMPANY_NAME}",{COMPANY_NAME},{transparent_parent},https://www.orangemantra.com/verticals/,,,,,
87367,levolor.com,"{ADDRESS_HOME_STATE, ADDRESS_HOME_ZIP}",{ADDRESS_HOME_ZIP},{ADDRESS_HOME_STATE},{disp_none_parent},https://status.levolor.com/legacy/orderlookup/,,,,,
87487,convio.net,"{ADDRESS_HOME_CITY, NAME_FIRST, ADDRESS_HOME_ZIP, ADDRESS_HOME_LINE1, ADDRESS_HOME_LINE2, NAME_FULL, ADDRESS_HOME_STATE, EMAIL_ADDRESS, NAME_LAST}","{ADDRESS_HOME_CITY, NAME_FIRST, ADDRESS_HOME_ZIP, ADDRESS_HOME_LINE1, ADDRESS_HOME_LINE2, NAME_FULL, ADDRESS_HOME_STATE, EMAIL_ADDRESS, NAME_LAST}",{ADDRESS_HOME_STATE},{disp_none_parent},https://secure2.convio.net/nmhc/site/Donation2;jsessionid=00000000.app20018a?idb=492541255&DONATION_LEVEL_ID_SELECTED=1&df_id=2755&mfc_pref=T&2755.donation=form1&NONCE_TOKEN=06F549BFBED2EA5DA801D99ED02FAB72&idb=0,,,,,
87642,delta.poznan.pl,"{NAME_FIRST, ADDRESS_HOME_ZIP, NAME_FULL, EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, NAME_LAST, ADDRESS_HOME_COUNTRY}","{NAME_FIRST, ADDRESS_HOME_ZIP, NAME_FULL, EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, NAME_LAST}",{ADDRESS_HOME_COUNTRY},{covered},https://sklep.delta.poznan.pl/telewizja-satelitarna_l1_c1.html,,,,,
87716,mindat.org,"{NAME_FIRST, NAME_FULL, EMAIL_ADDRESS, NAME_LAST, ADDRESS_HOME_COUNTRY, COMPANY_NAME}","{NAME_FIRST, NAME_FULL, EMAIL_ADDRESS, NAME_LAST, COMPANY_NAME}",{ADDRESS_HOME_COUNTRY},{disp_none_parent},https://www.mindat.org/register.php,,,,,
87732,myinsuranceclub.com,"{ADDRESS_HOME_CITY, PHONE_HOME_WHOLE_NUMBER, EMAIL_ADDRESS, COMPANY_NAME}","{PHONE_HOME_WHOLE_NUMBER, EMAIL_ADDRESS, COMPANY_NAME}",{ADDRESS_HOME_CITY},{covered},https://www.myinsuranceclub.com/corporate-insurance,,,,,
87828,4stinger.sk,"{NAME_FIRST, EMAIL_ADDRESS, PHONE_HOME_WHOLE_NUMBER, NAME_LAST, ADDRESS_HOME_COUNTRY}","{PHONE_HOME_WHOLE_NUMBER, NAME_LAST, NAME_FIRST, EMAIL_ADDRESS}",{ADDRESS_HOME_COUNTRY},{disp_none},https://www.4stinger.sk/motodoplnky/ayrton-bunda-stunt-cierna/,,,,,
87832,aqt.sk,"{ADDRESS_HOME_CITY, ADDRESS_HOME_ZIP, NAME_FULL, EMAIL_ADDRESS, ADDRESS_HOME_STREET_ADDRESS, PHONE_HOME_WHOLE_NUMBER, COMPANY_NAME}",{EMAIL_ADDRESS},"{ADDRESS_HOME_CITY, ADDRESS_HOME_ZIP, NAME_FULL, ADDRESS_HOME_STREET_ADDRESS, PHONE_HOME_WHOLE_NUMBER, COMPANY_NAME}",{size},https://www.aqt.sk/registracia/,,,,,
87860,stomatologicke-potreby.sk,"{ADDRESS_HOME_CITY, NAME_FIRST, ADDRESS_HOME_ZIP, PHONE_HOME_WHOLE_NUMBER, NAME_LAST, ADDRESS_HOME_COUNTRY, COMPANY_NAME}","{ADDRESS_HOME_CITY, NAME_FIRST, ADDRESS_HOME_ZIP, PHONE_HOME_WHOLE_NUMBER, NAME_LAST, COMPANY_NAME}",{ADDRESS_HOME_COUNTRY},{disp_none_parent},https://www.stomatologicke-potreby.sk/index.php?route=account/register,,,,,
